Name	PlantCyc_ID
4awm	CPD-15291
(-)-epigallocatechin 3-o-gallate	CPD-15291
kdh	CPD-15291
(-)-epigallocatechin gallate (egcg)	CPD-15291
epigallocatcchin gallate	CPD-15291
spectrum_000316	CPD-15291
specplus_000277	CPD-15291
spectrum2_000168	CPD-15291
spectrum3_000244	CPD-15291
spectrum4_001541	CPD-15291
spectrum5_000102	CPD-15291
galloyl-l-epigallocatechol	CPD-15291
3-o-galloylepigallocatechin	CPD-15291
(-)-epigallocatechin gallat	CPD-15291
(-)-epigallocatehin gallate	CPD-15291
schembl35258	CPD-15291
bspbio_001628	CPD-15291
kbiogr_002002	CPD-15291
kbioss_000796	CPD-15291
spectrum210239	CPD-15291
cid_65064	CPD-15291
mls000758300	CPD-15291
mls001424000	CPD-15291
divk1c_006373	CPD-15291
spbio_000035	CPD-15291
epigallocatechin monogallate, b	CPD-15291
gtpl7002	CPD-15291
megxp0_001166	CPD-15291
dtxsid1029889	CPD-15291
acon1_001054	CPD-15291
kbio1_001317	CPD-15291
kbio2_000796	CPD-15291
kbio2_003364	CPD-15291
kbio2_005932	CPD-15291
kbio3_001128	CPD-15291
aob2839	CPD-15291
(-)-epigallocatechingallatehydrate	CPD-15291
hms2051k21	CPD-15291
hms3649e08	CPD-15291
3-o-galloyl-(-)-epigallocatechin	CPD-15291
zinc3870412	CPD-15291
tox21_201468	CPD-15291
tox21_303457	CPD-15291
bdbm50070942	CPD-15291
ccg-38378	CPD-15291
fr-109	CPD-15291
lmpk12030005	CPD-15291
mfcd00075940	CPD-15291
s2250	CPD-15291
akos015918182	CPD-15291
acn-035233	CPD-15291
cs-1258	CPD-15291
db12116	CPD-15291
ds-9030	CPD-15291
ebd2138593	CPD-15291
l-epigallocatechin gallate 989-51-5	CPD-15291
ls-2197	CPD-15291
mcule-3341525983	CPD-15291
mcule-7760530136	CPD-15291
nc00078	CPD-15291
sdccgmls-0066550.p001	CPD-15291
(-)-epigallocatechin gallate, >=95%	CPD-15291
(-)-epigallocatechin-3-gallate; egcg	CPD-15291
ks-0000132o	CPD-15291
ncgc00164319-01	CPD-15291
ncgc00164319-02	CPD-15291
ncgc00164319-03	CPD-15291
ncgc00164319-04	CPD-15291
ncgc00164319-06	CPD-15291
ncgc00257243-01	CPD-15291
ncgc00259019-01	CPD-15291
(2r,3r)-2-(3,4,5-trihydroxyphenyl)-3,4-dihydro-1[2h]-benzopyran-3,5,7-triol-3-(3,4,5-trihydroxybenzoate)	CPD-15291
bp-30205	CPD-15291
hy-13653	CPD-15291
k791	CPD-15291
sc-47284	CPD-15291
st097428	CPD-15291
ab0014381	CPD-15291
e0694	CPD-15291
n1874	CPD-15291
sw197458-3	CPD-15291
c09731	CPD-15291
m01719	CPD-15291
w-5069	CPD-15291
(-)-epigallocatechin gallate, >=97.0% (hplc)	CPD-15291
(-)-epigallocatechin gallate, analytical standard	CPD-15291
989e515	CPD-15291
gallic acid, 3-ester with epigallocatechol, (-)-	CPD-15291
q393339	CPD-15291
sr-01000946601	CPD-15291
q-100914	CPD-15291
sr-01000759328-5	CPD-15291
sr-01000759328-6	CPD-15291
sr-01000946601-1	CPD-15291
(-)-epigallocatechin gallate (green tea extract)	CPD-15291
antioxidant model (tramp) -epigallocatechin gallate	CPD-15291
unii-t432289gyz component wmbwrepuvvbilr-wiyylymnsa-n	CPD-15291
(-)-epigallocatechin gallate, >=80% (hplc), from green tea	CPD-15291
epigallocatechin gallate, primary pharmaceutical reference standard	CPD-15291
(-)-epigallocatechin-3-o-gallate, united states pharmacopeia (usp) reference standard	CPD-15291
(2r,3r)-5,7-dihydroxy-2-(3,4,5-trihydroxyphenyl)chroman-3-yl 3,4,5-trihydroxyb enzoate	CPD-15291
[5,7-dihydroxy-2-(3,4,5-trihydroxyphenyl)chroman-3-yl] 2,3,4-trihydroxybenzoate	CPD-15291
epigallocatechin gallate, pharmaceutical secondary standard; certified reference material	CPD-15291
(-)-cis-3,4-dihydro-5,7-dihydroxy-2-(3,4,5-trihydroxyphenyl)-1(2h)-benzopyran-3-yl gallate	CPD-15291
(2r,3r)-5,7-dihydroxy-2-(3,4,5-trihydroxyphenyl)-3,4-dihydro-2h-1-benzopyran-3-yl 3,4,5-trihydroxybenzoate	CPD-15291
(2r,3r)-5,7-dihydroxy-2-(3,4,5-trihydroxyphenyl)-3,4-dihydro-2h-chromen-3-yl-3,4,5-trihydroxybenzoate	CPD-15291
3,4,5-trihydroxybenzoic acid (2r,3r)-3,4-dihydro-5,7-dihydroxy-2-(3,4,5-trihydroxyphenyl)-2h-1-benzopyran-3-yl ester	CPD-15291
3,4-dihydro-5,7-dihydroxy-2r-(3,4,5-trihydroxyphenyl)-2h-1-benzopyran-3r-yl-3,4,5-trihydroxybenzoate	CPD-15291
benzoic acid, 3,4,5-trihydroxy-, (2r,3r)-3,4-dihydro-5,7-dihydroxy-2-(3,4,5-trihydroxyphenyl)-2h-1-benzopyran-3-yl ester	CPD-15291
benzoic acid, 3,4,5-trihydroxy-, 3,4-dihydro-5,7-dihydroxy-2-(3,4,5-trihydroxyphenyl)-2h-1-benzopyran-3-yl ester, (2r-cis)-	CPD-15291
trans-alpha-bergamotene	CPD-13396
(-)-exo-alpha-bergamotene	CPD-13396
13474-59-4	CPD-13396
(-)-trans-alpha-bergamotene	CPD-13396
(e)-(-)-alpha-bergamotene	CPD-13396
unii-599tk2712c	CPD-13396
(1s,5s,6r)-2,6-dimethyl-6-(4-methylpent-3-en-1-yl)bicyclo[3.1.1]hept-2-ene	CPD-13396
599tk2712c	CPD-13396
alpha-bergamotene, (e)-(-)-	CPD-13396
exo-alpha-bergamotene	CPD-13396
(e)-alpha-bergamotene	CPD-13396
(-)-exo-  -bergamotene	CPD-13396
bergamotene (z,.alpha.,cis)	CPD-13396
chebi:62756	CPD-13396
.alpha.-trans-.beta.-bergamotene	CPD-13396
dtxsid901017570	CPD-13396
2-norpinene, 2,6-dimethyl-6-(4-methyl-3-pentenyl)-, trans-(-)	CPD-13396
zinc59587970	CPD-13396
(1s,5s,6r)-4,6-dimethyl-6-(4-methylpent-3-enyl)bicyclo[3.1.1]hept-3-ene	CPD-13396
c20811	CPD-13396
q27132147	CPD-13396
(1s,5s,6r)-2,6-dimethyl-6-(4-methylpent-3-enyl)bicyclo[3.1.1]hept-2-ene	CPD-13396
(-)-gallocatechin gallate	CPD-16531
4233-96-9	CPD-16531
(-)-gallocatechol gallate	CPD-16531
gallocatechin gallate	CPD-16531
(-)-gallocatechin-3-o-gallate	CPD-16531
unii-irw3c4y31q	CPD-16531
(2s,3r)-5,7-dihydroxy-2-(3,4,5-trihydroxyphenyl)chroman-3-yl 3,4,5-trihydroxybenzoate	CPD-16531
gallocatechin gallate (gcg)	CPD-16531
irw3c4y31q	CPD-16531
chembl264938	CPD-16531
(2s,3r)-2-(3,4,5-trihydroxyphenyl)-3,4-dihydro-1(2h)-benzopyran-3,5,7-triol 3-(3,4,5-trihydroxybenzoate)	CPD-16531
[(2s,3r)-5,7-dihydroxy-2-(3,4,5-trihydroxyphenyl)-3,4-dihydro-2h-chromen-3-yl] 3,4,5-trihydroxybenzoate	CPD-16531
benzoic acid, 3,4,5-trihydroxy-, 3,4-dihydro-5,7-dihydroxy-2-(3,4,5-trihydroxyphenyl)-2h-1-benzopyran-3-yl ester, (2s-trans)-	CPD-16531
(2s,3r)-5,7-dihydroxy-2-(3,4,5-trihydroxyphenyl)-3,4-dihydro-2h-chromen-3-yl 3,4,5-trihydroxybenzoate	CPD-16531
gcg	CPD-16531
gallocatechin gallate, (-)-	CPD-16531
ccris 9286	CPD-16531
gallocatechol, 3-gallate, (-)-	CPD-16531
gallocatechingallate(-gcg)	CPD-16531
schembl49461	CPD-16531
(-)-gallocatechin 3-gallate	CPD-16531
chebi:95002	CPD-16531
dtxsid20195144	CPD-16531
chebi:156271	CPD-16531
(2r,3s)-5,7-dihydroxy-2-(3,4,5-trihydroxyphenyl)-3,4-dihydro-2h-chromen-3-yl 3,4,5-trihydroxybenzoate	CPD-16531
hy-n0522	CPD-16531
zinc3870413	CPD-16531
bdbm50236531	CPD-16531
mfcd00214298	CPD-16531
s9058	CPD-16531
akos015901852	CPD-16531
ac-6044	CPD-16531
ccg-269313	CPD-16531
cs-7698	CPD-16531
ncgc00390250-01	CPD-16531
ls-38400	CPD-16531
q431	CPD-16531
gallocatechol, 3-gallate, (-)- (8ci)	CPD-16531
n1665	CPD-16531
n1899	CPD-16531
ks-00001839	CPD-16531
(-)-gallocatechin gallate, analytical standard	CPD-16531
a12056	CPD-16531
233g969	CPD-16531
q-100471	CPD-16531
brd-k19216856-001-01-9	CPD-16531
q27166763	CPD-16531
(-)-gallocatechin gallate, from green tea, >=98% (hplc)	CPD-16531
(2s,3r)-5,7-dihydroxy-2-(3,4,5-trihydroxyphenyl)-3,4-dihydro-2h-1-benzopyran-3-yl 3,4,5-trihydroxybenzoate	CPD-16531
geosmin	CPD-10158
(-)-geosmin	CPD-10158
19700-21-1	CPD-10158
unii-myw912wxj4	CPD-10158
octahydro-4alpha,8abeta-dimethyl-4aalpha(2h)-naphthol	CPD-10158
einecs 243-239-8	CPD-10158
myw912wxj4	CPD-10158
chebi:46702	CPD-10158
trans-1,10-dimethyl-trans-decalol	CPD-10158
(4s-(4alpha,4aalpha,8abeta))-octahydro-4,8a-dimethyl-4a(2h)-naphthol	CPD-10158
(4s,4as,8ar)-4,8a-dimethyl-1,2,3,4,5,6,7,8-octahydronaphthalen-4a-ol	CPD-10158
4a(2h)-naphthalenol, octahydro-4,8a-dimethyl-, [4s-(4.alpha.,4a.alpha.,8a.beta.)]-	CPD-10158
(4s,4as,8ar)-4,8a-dimethyloctahydronaphthalen-4a(2h)-ol	CPD-10158
trans-1,10-dimethyl-trans-9-decalol	CPD-10158
4a(2h)-naphthalenol, octahydro-4,8a-dimethyl-, (4s-(4-alpha,4a-alpha,8a-beta))-	CPD-10158
4a(2h)-naphthalenol, octahydro-4,8a-dimethyl-,(4.alpha.,4a.alpha.,8a.beta.)-	CPD-10158
(+/-)-geosmin	CPD-10158
16423-19-1	CPD-10158
4,8a-dimethyloctahydro-4a(2h)-naphthalenol #	CPD-10158
4,8alpha-dimethyl-octahydro-naphthalen-4alpha-ol	CPD-10158
schembl50009	CPD-10158
4a-.alpha.-(2h)-naphthol, octahydro-4-.alpha.,8a-.beta.-dimethyl-	CPD-10158
chembl2374043	CPD-10158
zinc3870304	CPD-10158
ncgc00165950-01	CPD-10158
ls-95000	CPD-10158
(+/-)-geosmin 10 microg/ml in methanol	CPD-10158
(+/-)-geosmin 100 microg/ml in methanol	CPD-10158
c16286	CPD-10158
q420233	CPD-10158
4a-alpha-(2h)-naphthol, octahydro-4-alpha,8a-beta-dimethyl-	CPD-10158
4a-alpha-(2h)-naphthol, octahydro-4-alpha,8a-beta-dimethyl- (8ci)	CPD-10158
(-)-germacrene d	CPD-8746
germacrene d	CPD-8746
unii-v2i9atg34e	CPD-8746
23986-74-5	CPD-8746
v2i9atg34e	CPD-8746
(1e,6e,8s)-1-methyl-5-methylidene-8-(propan-2-yl)cyclodeca-1,6-diene	CPD-8746
(1e,6e,8s)-1-methyl-5-methylidene-8-propan-2-ylcyclodeca-1,6-diene	CPD-8746
(1e,5e)-germacra-1(10),4(15),5-triene	CPD-8746
(1e,6e,8s)-8-isopropyl-1-methyl-5-methylenecyclodeca-1,6-diene	CPD-8746
1(10),4(14),5-germacratriene	CPD-8746
(1e,6e,8s)-1-methyl-8-(1-methylethyl)-5-methylidenecyclodeca-1,6-diene	CPD-8746
chebi:49044	CPD-8746
(-)-(s)-germacrene d	CPD-8746
(-)-(7s)-germacrene-d	CPD-8746
1,6-cyclodecadiene, 1-methyl-5-methylene-8-(1-methylethyl)-, (s-(e,e))-	CPD-8746
dtxsid70881247	CPD-8746
zinc30730221	CPD-8746
hy-125685	CPD-8746
cs-0093013	CPD-8746
c16142	CPD-8746
q27121450	CPD-8746
(-)-heliannuol a	CPD-9876
heliannuol e	CPD-9887
(-)-heliannuol e	CPD-9887
(-)-isopiperitenone	CPD-1090
80995-97-7	CPD-1090
(?)-isopiperitenone	CPD-1090
(6r)-isopiperitenone	CPD-1090
3-methyl-6-(prop-1-en-2-yl)cyclohex-2-en-1-one	CPD-1090
(-)-(4r)-isopiperitenone	CPD-1090
schembl707425	CPD-1090
(6r)-3-methyl-6-prop-1-en-2-ylcyclohex-2-en-1-one	CPD-1090
chebi:15408	CPD-1090
ctk3e9223	CPD-1090
dtxsid501001686	CPD-1090
(4r)-p-mentha-1,8-dien-3-one	CPD-1090
zinc100065020	CPD-1090
lmpr0102090009	CPD-1090
c02485	CPD-1090
(r)-3-methyl-6-isopropenyl-2-cyclohexen-1-one	CPD-1090
(r)-3-methyl-6-(prop-1-en-2-yl)cyclohex-2-enone	CPD-1090
q27089423	CPD-1090
(6r)-3-methyl-6-prop-1-en-2-yl-cyclohex-2-en-1-one	CPD-1090
(6r)-3-methyl-6-(prop-1-en-2-yl)cyclohex-2-en-1-one	CPD-1090
it9	CPD-1090
(-)-lariciresinol	CPD-8908
83327-19-9	CPD-8908
chebi:67244	CPD-8908
4-[(2r,3s,4s)-4-(4-hydroxy-3-methoxybenzyl)-3-(hydroxymethyl)tetrahydrofuran-2-yl]-2-methoxyphenol	CPD-8908
4-[[(3s,4s,5r)-5-(4-hydroxy-3-methoxyphenyl)-4-(hydroxymethyl)oxolan-3-yl]methyl]-2-methoxyphenol	CPD-8908
tetrahydro-2-(4-hydroxy-3-methoxyphenyl)-4-((4-hydroxy-3-methoxyphenyl)methyl)-3-furanmethanol	CPD-8908
chembl487997	CPD-8908
megxp0_000819	CPD-8908
schembl15481158	CPD-8908
acon1_002360	CPD-8908
zinc900145	CPD-8908
3-furanmethanol, tetrahydro-2-(4-hydroxy-3-methoxyphenyl)-4-((4-hydroxy-3-methoxyphenyl)methyl)-, (2r-(2alpha,3beta,4beta))-	CPD-8908
ncgc00169919-01	CPD-8908
c20454	CPD-8908
brd-k66738439-001-01-0	CPD-8908
q27135715	CPD-8908
maackiain	CPD-3631
(-)-maackiain	CPD-3631
inermin	CPD-3631
2035-15-6	CPD-3631
inermine	CPD-3631
l-maackiain	CPD-3631
dl-maackiain	CPD-3631
(-?)?-maackiain	CPD-3631
chebi:99	CPD-3631
unii-tf360d25ij	CPD-3631
19908-48-6	CPD-3631
(6ar,12ar)-6a,12a-dihydro-6h-[1,3]dioxolo[5,6][1]benzofuro[3,2-c]chromen-3-ol	CPD-3631
tf360d25ij	CPD-3631
6h-(1,3)dioxolo(5,6)benzofuro(3,2-c)(1)benzopyran-3-ol, 6a,12a-dihydro-, (6ar-cis)-	CPD-3631
3-hydroxy-8,9-methylenedioxypterocarpan	CPD-3631
st077155	CPD-3631
(6ar,12ar)-3-hydroxy-8,9-methylenedioxypterocarpane	CPD-3631
(6ar,12ar)-6a,12a-dihydro-6h-[1,3]dioxolo[4',5':5,6]benzofuro[3,2-c]chromen-3-ol	CPD-3631
maackiaine	CPD-3631
trifolirhizin aglycone	CPD-3631
(+/-)-maackiain	CPD-3631
chembl334918	CPD-3631
(-)-(6ar,12ar)-maackiain	CPD-3631
ks-00000tyu	CPD-3631
dtxsid40904139	CPD-3631
zinc899884	CPD-3631
hy-n6051	CPD-3631
lmpk12070050	CPD-3631
akos003673403	CPD-3631
mcule-7640537249	CPD-3631
ak554351	CPD-3631
cs-0032251	CPD-3631
c10502	CPD-3631
035m156	CPD-3631
q-100245	CPD-3631
q27105234	CPD-3631
(6ar,12ar)-6a,12a-dihydro-6h-[1,3]dioxolo[4',5':5,6][1]benzofuro[3,2-c]chromen-3-ol	CPD-3631
(10br,4br)-10b,4b-dihydro-8h-chromano[3,4-d]1,3-dioxolano[4',5'-4,5]benzo[b]fu ran-2-ol	CPD-3631
6h-[1,3]dioxolo[4',5':5,6]benzofuro[3,2-c][1]benzopyran-3-ol, 6a,12a-dihydro-, (6ar,12ar)-	CPD-3631
6h-[1,3]dioxolo[4',5':5,6]benzofuro[3,2-c][1]benzopyran-3-ol, 6a,12a-dihydro-, (6ar-cis)-	CPD-3631
6h-[1,3]dioxolo[4',5':5,6]benzofuro[3,2-c][1]benzopyran-3-ol, 6a.alpha.,12a.alpha.-dihydro-, (-)-	CPD-3631
trifolirhizin	CPD-4222
6807-83-6	CPD-4222
chebi:9714	CPD-4222
trifolrhizin	CPD-4222
sophojaponicin b2	CPD-4222
(2r,3s,4s,5r,6s)-2-(hydroxymethyl)-6-[[(1r,12r)-5,7,11,19-tetraoxapentacyclo[10.8.0.02,10.04,8.013,18]icosa-2,4(8),9,13(18),14,16-hexaen-16-yl]oxy]oxane-3,4,5-triol	CPD-4222
(-)-maackiain 3-o-glucoside	CPD-4222
chembl454878	CPD-4222
(-)-maackiain-3-o-glucoside	CPD-4222
acon1_002295	CPD-4222
dtxsid70987516	CPD-4222
hy-n0616	CPD-4222
zinc4098749	CPD-4222
mfcd00238700	CPD-4222
s9425	CPD-4222
akos030632879	CPD-4222
ccg-269193	CPD-4222
mcule-4001046951	CPD-4222
ncgc00169980-01	CPD-4222
ncgc00169980-03	CPD-4222
trifolirhizin, >=95% (lc/ms-elsd)	CPD-4222
beta-d-glucopyranoside, 6a,12a-dihydro-6h-(1,3)dioxolo(5,6)benzofuro(3,2-c)(1)benzopyran-3-yl, (6ar-cis)-	CPD-4222
trifolirhizin;(-)-maackiain-3-o-glucoside	CPD-4222
cs-0009612	CPD-4222
n1959	CPD-4222
w1519	CPD-4222
c10538	CPD-4222
807t836	CPD-4222
q-100766	CPD-4222
brd-k43094903-001-01-3	CPD-4222
q27108480	CPD-4222
6a,12a-dihydro-6h,9h-[1,3]dioxolo[5,6][1]benzofuro[3,2-c][1]benzopyran-3-yl hexopyranoside	CPD-4222
ncgc00169980-03_c22h22o10_beta-d-glucopyranoside, (6ar,12ar)-6a,12a-dihydro-6h-[1,3]dioxolo[5,6]benzofuro[3,2-c][1]benzopyran-3-yl	CPD-4222
trifolirhizin-6''-o-malonat	CPD-4223
(-)-maackiain-3-o-glucoside-6''-malonate	CPD-4223
matairesinol	CPD-8912
(-)-matairesinol	CPD-8912
580-72-3	CPD-8912
artigenin congener	CPD-8912
(3r,4r)-3,4-bis[(4-hydroxy-3-methoxyphenyl)methyl]oxolan-2-one	CPD-8912
3r,4r-bis((4-hydroxy-3-methoxyphenyl)methyl)dihydro-2(3h)-furanone	CPD-8912
unii-xlw63p8wua	CPD-8912
xlw63p8wua	CPD-8912
(3r,4r)-3,4-bis(4-hydroxy-3-methoxybenzyl)dihydrofuran-2(3h)-one	CPD-8912
chebi:6698	CPD-8912
chembl425148	CPD-8912
c20h22o6	CPD-8912
rac matairesinol	CPD-8912
matai-resinol	CPD-8912
2(3h)-furanone, dihydro-3,4-bis((4-hydroxy-3-methoxyphenyl)methyl)-, (3r-trans)-	CPD-8912
2(3h)-furanone, dihydro-3,4-bis[(4-hydroxy-3-methoxyphenyl)methyl]-, (3r-trans)-	CPD-8912
schembl120499	CPD-8912
megxp0_001689	CPD-8912
2(3h)-furanone, dihydro-3,4-bis[(4-hydroxy-3-methoxyphenyl)methyl]-	CPD-8912
acon1_001075	CPD-8912
matairesinol, analytical standard	CPD-8912
(8r,8'r)-(-)-matairesinol	CPD-8912
dtxsid40920490	CPD-8912
matairesinol, >=85% (hplc)	CPD-8912
hms3649d06	CPD-8912
zinc1595957	CPD-8912
(alphar,betar)-alpha,beta-bis(4-hydroxy-3-methoxybenzyl)butyrolactone	CPD-8912
bdbm50240921	CPD-8912
mfcd03453216	CPD-8912
db04200	CPD-8912
mcule-2004788067	CPD-8912
ncgc00169701-01	CPD-8912
ncgc00169701-03	CPD-8912
sc-53932	CPD-8912
2(3h)-furanone, dihydro-3,4-divanillyl-	CPD-8912
ls-175896	CPD-8912
w1805	CPD-8912
c10682	CPD-8912
sr-01000946700	CPD-8912
q4284467	CPD-8912
sr-01000946700-1	CPD-8912
brd-k66216249-001-01-7	CPD-8912
(2r,3r)-2,3-bis(4-hydroxy-3-methoxybenzyl)-4-butanolide	CPD-8912
artigenin congener; dibenzylbutyrolactone lignanolide	CPD-8912
3,4-bis(4-hydroxy-3-methoxybenzyl)dihydro-2(3h)-furanone #	CPD-8912
(3r,4r)-3,4-bis-(4-hydroxy-3-methoxy-benzyl)-dihydro-furan-2-one	CPD-8912
(3r,4r)-3,4-bis[(4-hydroxy-3-methoxy-phenyl)methyl]tetrahydrofuran-2-one	CPD-8912
2(3h)-furanone, dihydro-3,4-bis[(4-hydroxy-3-methoxyphenyl)methyl]-,(3r,4r)-	CPD-8912
dihydro-3,4-bis[(4-hydroxy-3-methoxyphenyl)methyl]-(3r,4r)-2(3h)-furanone	CPD-8912
dihydro-3,4-bis[(4-hydroxy-3-methoxyphenyl)methyl]-(3r-trans)-2(3h)-furanone	CPD-8912
medicarpin	CPD-3402
(-)-medicarpin	CPD-3402
32383-76-9	CPD-3402
demethylhomopterocarpin	CPD-3402
medicarpin, (-)-	CPD-3402
(l)-de-o-methylhomopterocarpan	CPD-3402
l-3-hydroxy-9-methoxypterocarpan	CPD-3402
unii-6tx086i6ig	CPD-3402
(-) medicarpin	CPD-3402
(-)-3-hydroxy-9-methoxypterocarpan	CPD-3402
nsc350085	CPD-3402
nsc 350085	CPD-3402
(-)-demethylhomopterocarpin	CPD-3402
3-hydroxy-9-methoxypterocarpan	CPD-3402
chebi:100	CPD-3402
6tx086i6ig	CPD-3402
(6ar,11ar)-9-methoxy-6a,11a-dihydro-6h-[1]benzofuro[3,2-c]chromen-3-ol	CPD-3402
(6ar,11ar)-medicarpin	CPD-3402
schembl72476	CPD-3402
mls000697611	CPD-3402
chembl238845	CPD-3402
megxp0_001319	CPD-3402
acon1_001568	CPD-3402
zinc11544	CPD-3402
(4-ethoxyphenyl)-oxo-acetonitrile	CPD-3402
hms2270j20	CPD-3402
hy-n3308	CPD-3402
6a,11a-dihydro-9-methoxy-6h-benzofuro(3,2-c)(1)benzopyran-3-ol	CPD-3402
lmpk12070028	CPD-3402
3-hydroxy-9-methoxypterocarpan, (-)	CPD-3402
6h-benzofuro[3,2-c][1]benzopyran-3-ol, 6a,11a-dihydro-9-methoxy-, cis-	CPD-3402
akos032948389	CPD-3402
mcule-2988094761	CPD-3402
nsc-350085	CPD-3402
6h-benzofuro[3,2-c][1]benzopyran-3-ol, 6a,11a-dihydro-9-methoxy-, (6ar-cis)-	CPD-3402
ncgc00180373-01	CPD-3402
nci60_003118	CPD-3402
smr000470945	CPD-3402
cs-0023866	CPD-3402
c10503	CPD-3402
6h-benzofuro[3, 6a,11a-dihydro-9-methoxy-, cis-	CPD-3402
brd-k20359375-001-01-6	CPD-3402
q56036865	CPD-3402
6h-benzofuro[3, 6a,11a-dihydro-9-methoxy-, (6ar-cis)-	CPD-3402
(6ar,11ar)-9-methoxy-6a,11a-dihydro-6h-benzofuro[3,2-c]chromen-3-ol	CPD-3402
9-methoxy-6a,11a-dihydro-6h-[1]benzofuro[3,2-c]chromen-3-ol, cis-	CPD-3402
6h-benzofuro(3,2-c)(1)benzopyran-3-ol, 6a,11a-dihydro-9-methoxy-, cis- (8ci)	CPD-3402
6h-benzofuro[3, 2-c][1]benzopyran-3-ol, 6a,11a-dihydro-9-methoxy-, (6ar-cis)-	CPD-3402
6h-benzofuro[3,2-c][1]benzopyran-3-ol, 6a,11a-dihydro-9-methoxy-, cis-(-)-	CPD-3402
ncgc00180373-02!(6ar,11ar)-9-methoxy-6a,11a-dihydro-6h-[1]benzofuro[3,2-c]chromen-3-ol	CPD-3402
(-)-medicocarpin	CPD-4122
medicarpin 3-o-glucoside	CPD-4122
chebi:80390	CPD-4122
52766-70-8	CPD-4122
(?)-medicocarpin	CPD-4122
(-)-medicarpin-3-o-glucoside	CPD-4122
chembl517330	CPD-4122
c16223	CPD-4122
q27149413	CPD-4122
(2s,3r,4s,5s,6r)-2-[[(6ar,11ar)-9-methoxy-6a,11a-dihydro-6h-[1]benzofuro[3,2-c]chromen-3-yl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol	CPD-4122
(-)-medicarpin-3-o-glucoside-6''-malonate	CPD-4123
3-[[(2r,3s,4s,5r,6s)-6-[[(6ar,11ar)-9-methoxy-6a,11a-dihydro-6h-[1]benzofuro[3,2-c]chromen-3-yl]oxy]-3,4,5-trihydroxyoxan-2-yl]methoxy]-3-oxopropanoate	CPD-4123
patchouli alcohol	CPD-11399
patchoulol	CPD-11399
5986-55-0	CPD-11399
patchouli camphor	CPD-11399
patchoulanol	CPD-11399
(-)-patchouli alcohol	CPD-11399
unii-hhh8cpr1m2	CPD-11399
patchoulic alcohol	CPD-11399
(-)-patchoulol	CPD-11399
hhh8cpr1m2	CPD-11399
(1r,4s,4as,6r,8as)-4,8a,9,9-tetramethyloctahydro-1,6-methanonaphthalen-1(2h)-ol	CPD-11399
[1r-(1alpha,4beta,4aalpha,6beta,8aalpha)]-octahydro-4,8a,9,9-tetramethyl-1,6-methano-1(2h)-naphthol	CPD-11399
patchouli-alcohol	CPD-11399
(-)-(1r,3r,6s,7s,8s)-2,2,6,8-tetramethyltricyclo[5.3.1.0(3,8)]undecan-3-ol	CPD-11399
(1r,4s,4as,6r,8as)-octahydro-4,8a,9,9-tetramethyl-1,6-methanonaphthalen-1(2h)-ol	CPD-11399
1,6-methanonaphthalen-1(2h)-ol, octahydro-4,8a,9,9-tetramethyl-, (1r,4s,4as,6r,8as)-	CPD-11399
(1r-(1alpha,4beta,4aalpha,6beta,8aalpha))-octahydro-4,8a,9,9-tetramethyl-1,6-methano-1(2h)-naphthol	CPD-11399
einecs 227-807-2	CPD-11399
schembl108115	CPD-11399
chebi:7940	CPD-11399
dtxsid9052266	CPD-11399
hy-n0207	CPD-11399
s3778	CPD-11399
zinc14984468	CPD-11399
akos015840173	CPD-11399
akos016011426	CPD-11399
ccg-266740	CPD-11399
cs-0008254	CPD-11399
ft-0686673	CPD-11399
w-2865	CPD-11399
986p550	CPD-11399
q7144372	CPD-11399
(1r,3r,6s,7s,8s)-2,2,6,8-tetramethyltricyclo[5.3.1.03,8]undecan-3-ol	CPD-11399
phaseollidin	CPD-4885
37831-70-2	CPD-4885
(-)-phaseollidin	CPD-4885
phaseolidin	CPD-4885
chembl508534	CPD-4885
chebi:17556	CPD-4885
6h-benzofuro(3,2-c)(1)benzopyran-3,9-diol, 6a,11a-dihydro-10-(3-methyl-2-butenyl)-, (6ar,11ar)-	CPD-4885
schembl1545850	CPD-4885
dtxsid50191270	CPD-4885
zinc895662	CPD-4885
bdbm50311583	CPD-4885
lmpk12070011	CPD-4885
akos032948450	CPD-4885
w2071	CPD-4885
c05230	CPD-4885
q27102457	CPD-4885
(6ar,11ar)-10-(3-methylbut-2-en-1-yl)-6a,11a-dihydro-6h-[1]benzofuro[3,2-c]chromene-3,9-diol	CPD-4885
6h-benzofuro(3,2-c)(1)benzopyran-3,9-diol, 6a,11a-dihydro-10-(3-methyl-2-butenyl)-, (6ar-cis)-	CPD-4885
phaseolin	CPD-4884
phaseollin	CPD-4884
(-)-phaseollin	CPD-4884
13401-40-6	CPD-4884
unii-8ohl7771fz	CPD-4884
8ohl7771fz	CPD-4884
chembl448350	CPD-4884
phaseolin fungicide	CPD-4884
3h,7h-furo(3,2-c:5,4-f')bis(1)benzopyran-10-ol, 6b,12b-dihydro-3,3-dimethyl-, (6br-cis)-	CPD-4884
(+/-)-phaseollin	CPD-4884
phaseollin, (+/-)	CPD-4884
schembl33736	CPD-4884
zinc899892	CPD-4884
bdbm50317438	CPD-4884
lmpk12070020	CPD-4884
akos032948435	CPD-4884
c10514	CPD-4884
401p406	CPD-4884
q7180982	CPD-4884
